474,49.2,0.96,295.41,1906.6,85.205,4579
411,68.5,2.57,292.85,1732.8,85.195,3388
347,55.4,0.689,299.44,1976.8,88.983,6260
343,56.3,0.664,299.3,1932.1,89.152,7736
209,27.7,4.522,277.67,2245.6,100.17,2164
206,27.5,4.579,277.77,2263.9,100.39,1485
198,26.1,6,277.8,1860,94.905,1971
182,22.7,2.41,280.05,1989.8,101.54,1168
152,22.4,2.257,280.06,1979.8,101.46,1885
155,22.8,2.516,280.05,1961.7,101.58,1821
343,32,2.145,280.83,2543,100.99,1818
343,32.3,2.208,280.82,2525.5,101.07,1455
129,20.5,3.76,292.61,997.79,92.558,1479
509,32.8,2.162,280.82,2512,100.96,1859
299,27.3,3.7,280,1859,101.61,2059
431,36,2.598,280.12,2295.3,100.63,1506
174,18.3,4.463,293.01,874.03,96.992,699
235,23.1,3.963,279.42,1791.9,98.963,2155
229,23.3,4.01,279.47,1789.3,99.229,1847
356,30.2,4.397,280.12,1733.3,101.66,1973
621,34.8,3.079,280.6,1817.2,101.46,1854
136,19.3,3.621,292.32,1000.6,94.913,871
256,20.4,4.339,292.39,868.67,96.721,616
450,25.1,5.43,280.21,1718.2,101.36,1812
105,19.7,4.176,292.47,973.64,95.602,806
444,18.8,0.792,291.23,1420,89.904,1412
251,14,3.006,297.1,1767.5,94.271,1487
122,13.6,5.669,295.34,1579.8,91.921,1614
58,14.1,0.987,296.43,1789,93.157,1580
614,20,1.51,293.23,1378.9,90.966,1984
73,13.8,2.512,296.43,1916.4,92.354,1705
260,13.9,4.28,295.64,1798.8,91.456,1327
907,20.6,0.815,292.28,1479.2,89.327,1963
61,14.2,3.014,294.95,1924.5,90.192,1029
60,14.3,3.858,294.85,1887.3,90.135,1124
91,14.5,4.664,294.23,1793.5,89.56,1625
183,12,1.997,294.66,1555.4,94.641,1821
123,10.3,2.851,293.53,1648.2,89.616,1000
89,10.3,2.847,293.2,1675.1,88.907,1301
302,17.6,0.454,292.62,1950.9,89.594,1194
302,17.4,0.435,292.93,1968.8,89.912,744
403,21.4,2.499,290.35,2209.3,86.972,1321
422,53.3,14.339,270.72,1411.3,85.564,1508
330,20.2,5.981,281.96,2484.2,90.199,1341
282,20.4,5.966,282.08,2517,90.499,1303
91,12.6,3.816,287.89,1748.1,82.206,582
749,23.4,3.103,287.95,2108.2,83.274,767
83,13,3.791,286.48,1775.5,79.765,478
67,13,3.599,287.64,1725.6,82.177,1432
72,21,6.375,281.5,2573.4,88.51,-2533
59,21.3,6.443,281.28,2588.9,88.313,965
1369,22.1,2.966,289.39,2144.5,85.172,2904
323,15.5,5.376,285.76,1734.9,81.282,1138
60,21.4,5.87,281.54,2534.8,86.957,1136
58,21.2,6.034,281.57,2546.4,86.981,1210
93,21.2,6.079,281.94,2609,87.336,1210
55,16.2,6.32,285.1,1878.3,83.357,797
160,21,6.158,282.21,2674.7,87.565,1251
94,21.4,5.897,282.27,2668.9,87.674,1367
194,21,6.091,282.4,2721.1,87.78,1183
90,25.3,10.591,279.48,2692.3,89.614,1465
239,21.9,5.337,282.65,2751.5,88.353,1411
254,21.8,5.395,282.72,2785.8,88.517,1310
178,25.1,12.561,278.11,2188.1,88.95,1463
153,24.3,12.369,278.56,2234.2,89.338,1297
139,30,12.094,278.78,2150.9,90.399,2286
144,29.3,11.969,279.33,2183.3,90.945,1983
147,28.7,11.848,279.89,2215.6,91.492,1781
44,22.7,12.224,279.03,2287.2,89.658,2220
380,29.1,7.023,287.4,2325.6,102.01,2764
351,25.7,12.125,278.61,2230.6,89.469,1758
40,23.1,12.846,277.74,2174.7,88.111,1741
294,19.2,9.794,286.82,2649.5,99.519,2236
294,19.2,9.641,287.03,2633.8,99.952,2870
79,22.6,10.303,280.55,2697.5,89.135,2145
72,22.5,10.39,280.69,2700.2,89.472,2495
293,17.6,9.272,287.72,2687.2,100.16,2377
55,20.6,7.792,282.97,2441.4,82.327,1164
74,22.3,10.154,280.76,2709.1,89.284,2208
311,17.5,9.093,287.98,2660.1,100.6,3012
439,25.7,8.366,287.59,2120.8,101.77,3007
59,21.5,6.798,284.07,2599.8,80.398,1289
488,16.7,8.711,287.8,2714.4,99.195,3764
95,22,6.66,283.68,2619.5,80.379,1414
101,22.2,6.818,283.33,2588.2,80.452,1383
464,16.2,8.471,288.73,2773.3,100.43,2753
464,16.5,8.498,288.86,2738.4,100.84,6878
155,23.2,7.357,282.25,2501.2,80.374,1503
509,20.1,8.726,288.62,2383.6,101.65,4132
346,21.9,6.443,284.48,2645.6,77.631,1671
148,24.7,8.285,281.62,2485.9,80.396,1718
186,17.3,10.038,284.56,2364,93.599,2382
1117,15.5,7.483,289.39,2737.4,99.534,4425
316,16.1,8.859,287.52,2558.5,96.938,2291
604,27.3,8.934,288.51,2097,101.67,2485
210,18.6,10.292,285.17,2436.4,95.456,2731
291,18.4,9.921,285.57,2481.6,95.906,3429
217,18.6,10.173,285.36,2442.9,95.65,2114
504,17.9,7.268,290.5,2846.6,100.48,3685
457,19.2,7.345,290.45,2833,100.38,2035
395,19.7,7.05,290.7,2873.6,100.71,1755
273,18.1,7.076,287.02,2822.3,95.817,4654
186,24.9,6.8,284.45,2674.5,84.713,3737
170,25.2,6.708,284.21,2697,84.686,3061
282,19,6.865,286.89,2752.1,96.039,5126
260,19.6,6.785,286.3,2700,95.386,4508
244,19.8,6.881,286.54,2706.9,95.589,5269
226,20.4,6.821,285.94,2650.6,94.91,5410
100,26.1,5.851,284.32,2723.8,85.138,5102
1063,29.1,7.141,290.87,2721.7,101.24,3405
323,23,9.35,290.44,2521.6,100.11,1694
331,24.5,9.024,290.52,2541.5,100.3,3949
559,34.3,7.552,290.49,2444.5,101.48,4544
666,30,4.633,287.38,2420.4,91.043,5761
560,29.4,4.433,288.31,2438.3,92.076,3787
243,19.5,8.563,291.68,2541.9,100.3,4378
322,38.7,8.418,290.32,2225.8,100.81,7102
394,39.1,8.414,290.3,2181.4,101,5328
223,22.4,7.504,287.86,2255.9,95.776,4610
204,22.8,7.535,288.06,2246.2,96.027,6303
377,27.5,4.476,290.56,1966.3,91.511,3641
1374,55,2.144,291.92,1321.3,101.69,4737
1363,54.1,2.092,292.16,1356.5,101.67,2967
1403,53.1,2.053,292.39,1391.6,101.64,3418
487,43.2,8.553,290.73,2202,100.15,3943
514,44,8.807,290.76,2136.5,100.36,4338
1228,52.1,2.625,292.89,1513.2,101.5,2807
1144,51.4,2.297,292.92,1518.4,101.54,4947
1183,51.9,3.488,291.58,1334.2,101.86,3190
1208,53.9,3.048,292.4,1361.3,101.78,5394
735,29.2,5.041,292.8,1890.8,95.11,3288
1225,53.7,2.902,292.32,1353,101.77,4104
1058,52.5,3.27,292.12,1359.5,101.82,2395
870,49.8,3.498,291.22,1301.2,101.88,4476
431,34.5,8.85,291.77,2478.5,100.23,3898
891,56.3,7.09,292.36,1459,100.75,3281
918,58,5.526,292.59,1258,101.38,3884
1139,51.4,3.041,293.24,1493.6,101.52,4803
1160,50.7,2.942,293.27,1514.4,101.54,5888
1216,52,2.287,292.63,1411.7,101.66,5345
1166,53.6,2.757,292.24,1344.7,101.76,2299
1142,53.9,2.927,292.14,1329.6,101.79,3688
383,34.5,8.901,291.92,2452.5,100.38,4252
1177,51.7,3.222,293.31,1461,101.53,5119
1006,51,3.14,293.34,1483.8,101.54,4396
1070,53.2,2.908,292.09,1324.3,101.8,3471
1117,51.6,3.157,291.93,1321.6,101.84,3096
521,29.2,3.962,295.2,2307.7,94.05,5080
1089,53.1,2.792,292.04,1312.4,101.79,4081
1138,52.9,2.87,292.08,1314.5,101.8,3110
562,30.2,3.837,295.74,2291.1,94.779,3640
1039,52.9,2.619,292.05,1311.7,101.77,4759
940,49.5,3.055,291.19,1260,101.88,4204
877,48,2.57,293.6,1553.2,101.33,4884
1038,50.6,1.945,292.76,1431.8,101.53,5987
1159,51.4,1.935,292.48,1391.4,101.59,2845
1149,52.1,2.849,292.1,1306.4,101.83,3240
956,50.8,2.893,291.56,1272.2,101.86,3060
987,52.3,2.595,292.12,1311.8,101.81,3475
807,54.2,2.919,290.1,1058,101.92,2129
759,56.4,2.915,289.62,974.03,101.93,2461
973,38.5,3.009,295.61,2335.7,93.995,4672
998,37.4,2.94,295.96,2318.7,94.669,5470
770,54.4,2.843,290.11,1049,101.92,2027
727,60.6,2.854,288.68,801.76,101.96,3496
575,44.3,4.255,290.41,2483.2,85.684,4849
535,26,9.081,292.98,1858.1,100.49,5626
614,26.2,9.6,292.96,1837.4,100.72,4277
591,26.5,9.194,293.33,1833.8,100.7,5036
569,41.2,9.694,293.68,1849.1,101.64,3687
1087,53.2,4.259,294.07,1443.4,101.1,3669
836,47.9,4.053,293.95,1556.4,100.69,3081
1173,48.9,1.442,292.83,1483,101.39,3742
1003,41.9,3.7,295.5,2189.4,93.519,3331
510,28.7,5.243,293.05,2047.5,97.3,4858
1138,51.4,1.723,291.95,1350.5,101.83,3372
894,40.8,3.257,296.4,2150.5,94.847,3336
911,40.4,2.942,296.7,2177.5,95.33,3044
631,40.5,1.82,296.73,2134.5,98.329,5248
485,29.2,4.852,293.59,2152.8,97.272,5734
537,28.9,5.319,293.8,2128.3,97.881,3333
847,45.2,8.966,293.94,1592.3,101.73,2487
787,50.6,4.852,294.51,1735.4,100.52,5944
1069,53.2,4.471,293.93,1515.2,100.36,4704
668,46.4,8.757,293.98,1546,101.78,3021
587,43.4,1.31,296.76,2132.4,98.451,5236
632,46.5,8.6,294.03,1516.6,101.75,619
853,41.3,8.786,294.31,1474,101.84,4081
656,51.8,7.859,293.94,1353.3,101.38,5073
1241,45.1,1.723,293.6,1676.3,100.9,3352
1390,46.4,1.278,293.21,1616.1,101.15,3243
355,46.4,4.739,290.53,2184.1,90.589,5423
353,46.1,4.691,290.41,2225.6,90.414,6004
684,51.6,7.775,293.98,1350.4,101.29,5350
384,52.5,4.442,292.88,1596.3,98.266,5590
470,44.9,2.852,293.33,1719.4,99.29,6013
551,44.6,2.646,293.47,1720.9,99.646,4552
980,44.1,2.058,293.74,1710.6,100.6,5178
1034,44.6,1.836,293.57,1682.2,100.72,3541
1244,45.1,1.619,293.4,1653.9,100.84,2581
609,52.3,7.647,294,1323.9,101.18,3410
827,43.8,2.152,293.7,1714.9,100.41,4348
1178,44.5,1.755,293.39,1661.5,100.64,2643
481,39.6,3.428,297.25,1909.8,96.466,3305
584,43.5,2.407,293.65,1732.9,99.997,3637
652,47.2,7.553,294.07,1444.1,100.68,5166
647,48.2,7.507,293.96,1438.5,100.55,3950
1281,53.7,6.082,294.3,1334.2,101.02,2494
1302,53.6,5.893,294.28,1326.4,101.08,1732
1230,52.9,5.965,294.43,1362.9,101.01,3371
1073,52.8,5.774,294.4,1354,101.06,6678
594,48.6,3.67,292.83,1720.8,98.025,4937
574,46.3,1.558,296.52,1889.1,98.357,4835
943,52.1,5.851,294.56,1391.6,100.99,6721
1043,38,7.683,295.18,1464.4,101.74,3378
579,39.6,7.693,295.01,1446.9,101.59,1804
550,40.4,7.599,294.88,1459.8,101.33,4780
343,40.2,1.392,294.54,2391.8,95.601,6646
345,39.6,1.196,294.7,2460.2,95.854,6182
645,40.3,7.461,295.06,1468.1,101.52,2844
612,41.2,7.374,294.89,1477.7,101.21,5356
370,41.1,1.59,294.91,2310.2,96.323,4844
806,34,5.037,296.56,1875.6,101.32,5118
812,35,4.824,296.55,1871,101.33,2596
306,47.1,1.454,292.85,1718.9,100.03,3525
842,50.1,4.44,293.56,1661.5,98.785,3096
937,50.3,4.475,293.46,1670.7,98.568,6272
336,48.1,3.529,294.59,1733.2,96.841,5906
827,45.4,5.288,295.35,1618.3,101.26,4001
806,44.9,5.081,295.39,1639.1,101.22,4401
1152,47.7,3.875,294.32,1603.7,100.31,3849
1051,44.8,3.519,295.21,1751.6,101.27,5088
1128,45.2,3.567,295.06,1736,101.07,3356
917,47.7,3.857,294.04,1648.4,99.646,5335
768,43.1,4.528,295.29,1682.1,100.68,6171
1139,45.2,3.607,294.95,1747.6,100.82,2904
664,43.5,4.198,294.43,1637.2,99.09,3250
662,43.5,4.225,294.57,1640.3,99.393,3963
778,47.9,4.939,294.05,1637.7,99.19,6394
887,45.4,4.341,295.2,1763.2,100.78,5638
886,49.3,4.863,293.75,1551.5,99.15,3104
416,48,4.925,293.66,1587.8,98.746,7398
170,33.8,3.233,288.68,1909.9,80.505,2340
140,45,4.484,290.28,1599.6,85.189,5932
149,44.3,4.548,290.45,1611.2,85.325,5174
1127,44.7,4.871,295.23,1777.8,100.39,4242
1180,44.5,4.947,295.3,1785.8,100.37,3990
1151,44.7,4.89,295.3,1790,100.39,6165
749,43.6,4.394,295.05,1591.4,100.46,4254
139,53.8,5.276,290.75,1451.8,88.611,3865
123,32.2,4.683,290.55,1919.3,82.074,5184
123,32.4,4.755,290.81,1904.4,82.548,4851
122,32.6,4.83,291.07,1889.5,83.022,4146
139,53.5,5.461,290.76,1453.1,88.425,5902
139,54.4,5.455,290.69,1441.3,88.565,5401
261,54,5.085,291.82,1500.7,91.562,4764
139,52.9,5.549,290.92,1466.5,88.438,3841
503,42.5,4.721,294.92,1628.2,98.803,5508
545,42.2,4.714,295.11,1635.9,99.128,5309
191,42.3,5.428,292.27,1683.2,87.351,4558
231,43.8,5.465,292.15,1651.4,87.601,3407
139,52.8,5.521,291.41,1498.2,89.118,5743
454,43.8,5.027,294.31,1574.8,98.212,5229
301,53,1.311,293.45,1550.1,98.011,6578
274,53.4,1.379,293.46,1524.7,98.523,2029
366,52.8,1.26,293.53,1513.4,99.023,2207
517,55.3,1.367,293.06,1403.1,99.45,6728
472,48.5,5.467,293.76,1558.3,98.01,5577
411,49.2,5.571,293.58,1547.6,97.68,6179
354,50,5.676,293.4,1536.9,97.35,5296
583,53.2,1.881,294.33,1633,98.544,6549
531,53.7,2.147,294.06,1566.6,99.043,3675
461,54.2,2.442,293.8,1500.2,99.542,438
280,43.2,5.507,294.16,1535.5,96.42,5946
414,42.8,5.31,294.69,1575.4,96.867,5527
345,42.8,5.451,294.57,1560.3,96.811,4565
274,38.8,5.016,293.45,1900.7,86.817,5136
313,39.8,5.062,293.58,1861.1,87.377,4169
572,53.5,1.58,294.8,1556.3,100.51,3472
266,44.2,5.808,296.21,1761.9,96.964,7568
254,44.1,5.711,296.29,1788.7,96.813,6977
272,44.1,5.734,296.36,1777.9,97.092,7375
405,46.5,6.218,294.65,1470,97.303,5196
381,42.4,6.086,296.96,1614.4,100.08,4229
340,40,4.299,298.26,2003,96.037,3509
249,41,6.8,297.53,1621.2,100.14,4014
697,51.5,5.495,297.54,1692.7,100.38,3873
368,41.9,5.916,298.5,1680,100.39,3779
338,42.4,5.82,298.43,1684.2,100.25,6397
293,40.2,6.804,298.34,1669.1,100.41,6639
449,40.2,6.724,298.45,1678.1,100.44,4238
360,34.8,7.175,299.61,1836.4,100.21,3196
348,35.4,7.223,299.44,1811.3,100.24,3308
915,51.4,4.954,298.33,1672.8,101.26,6820
289,35.8,7.238,299.44,1799.7,100.32,3474
236,36.5,7.275,299.29,1776.2,100.38,4031
393,41.6,6.573,298.37,1654.8,99.961,4830
524,42.1,6.629,298.37,1645.2,99.859,3112
469,33.6,7.133,300.17,1929.4,99.291,5062
390,42.5,7.29,298.88,1638.2,101.23,4414
446,41.7,7.252,298.39,1564.5,100.96,4829
464,43.5,7.208,298.31,1536.6,101.32,1434
473,42.5,7.203,298.11,1511.5,101.2,-211
843,47.6,4.114,299.21,1626.2,101.11,4717
757,48.6,4.007,298.95,1584.8,100.99,5011
511,46.7,6.653,298.28,1443,101.83,-705
444,46.6,6.553,298.44,1456.3,101.82,4378
584,48,6.554,297.94,1365.1,101.91,3056
589,50,4.42,299.12,1561.6,101.77,4368
654,51.1,4.181,298.81,1528.3,101.79,1094
418,15.6,12.164,287.06,1218.8,99.834,2059
243,15.8,12.094,286.84,1240.4,99.844,1349
272,15.6,11.729,286.83,1244.5,99.968,1574
240,13.3,9.267,288.16,1269,97.268,2155
256,13.2,9.332,288.21,1277.5,97.522,1847
237,15.5,11.11,286.65,1270.1,100.08,1973
390,16.6,9.435,285.99,1350.1,100.16,1315
458,17,9.24,286,1343.8,100.09,1854
168,21.6,7.644,285.98,1589.2,98.538,1490
175,21.6,7.53,286.03,1607.1,98.559,2710
268,22.1,7.326,286.15,1642.4,98.466,2188
232,13.7,9.794,287.96,1365.8,99.742,1812
195,24.7,6.544,286.19,1693.8,97.754,2885
168,25.8,6.179,286.19,1712,97.574,1923
185,25.7,6.166,286.34,1735.3,97.748,2272
309,16.5,8.377,286.1,1286.9,100.19,1746
271,16.8,8.066,286.03,1283.1,100.15,1888
326,31.3,4.979,286.01,1724.6,96.289,2435
343,32.3,4.716,286.21,1761.1,96.308,1269
344,32.7,4.902,286.13,1758.4,96.254,1645
484,16.6,3.07,294.67,1991.4,89.205,1412
439,14.1,2.259,296.43,2305.6,90.728,1537
531,12.4,2.188,298.98,2509.6,93.515,1487
589,12.9,3.851,297.05,2281,91.206,1614
132,19.4,2.303,294.37,1384.6,90.549,1984
18,12.6,1.949,297.99,2870.4,91.625,1705
385,12.8,2.716,297.19,2735.7,90.742,1327
740,28.2,4.782,286.39,1570.4,99.587,2031
735,28.5,4.732,286.43,1583.7,99.542,1648
711,30.4,4.025,286.89,1748.2,98.81,1919
239,13.4,1.899,296.33,2927.9,89.507,1029
287,13.4,2.139,296.24,2888.4,89.448,1124
754,28.6,4.568,286.55,1615.2,99.503,1439
738,28.8,4.525,286.59,1629.1,99.451,1862
659,29,4.482,286.63,1643,99.399,2156
655,30.8,3.8,286.89,1769.6,98.463,2890
654,31,3.68,286.83,1769.2,98.301,1139
146,14.3,2.297,294.17,2831.2,87.017,1137
683,29.3,4.286,286.8,1688.8,99.302,2975
552,31.7,3.362,286.78,1790,97.837,2676
390,20,5.262,286.02,1384.1,99.984,1447
343,20.3,5.193,286.01,1383.7,100.03,1662
704,30.2,3.848,287.22,1808.6,98.927,2014
758,30.3,3.123,287.19,1703.2,99.713,1505
349,34.3,1.065,288.59,2140.8,97.196,2231
102,10.1,3.759,292.19,1329.6,88.95,1000
126,10.3,3.791,291.61,1276.4,88.255,1301
598,32.9,2.234,287.78,1920.7,98.174,2354
451,33,0.514,288.97,2317.1,96.238,2202
507,33.4,0.785,288.82,2257,96.521,2846
689,33.2,2.17,288.66,1790.9,100.5,2633
686,33.8,2.352,288.87,1784.3,100.74,1824
674,33.9,2.233,288.88,1821.9,100.45,2269
553,30.9,2.796,285.4,1421.7,99.728,1799
517,31.2,2.914,285.62,1430.4,99.952,1650
768,34.1,2.975,289.06,1716.9,101.22,1851
678,35.2,2.713,289.39,1839.2,100.72,2603
410,31.5,0.82,288.16,2397.5,93.697,2079
766,35.1,2.876,289.29,1793.1,100.95,1835
754,35.3,2.777,289.4,1841.1,100.75,1945
654,35.7,2.587,289.61,1937.1,100.35,1604
653,35.5,2.418,289.6,1984.1,99.979,1571
641,35.3,2.249,289.59,2031.1,99.611,1641
580,35.1,2.081,289.58,2078,99.243,2008
724,16.3,8.175,293.08,1635,89.042,1194
675,16.2,8.2,293.31,1637.5,89.358,744
817,35.5,3.088,289.19,1717.9,101.32,2624
759,35.6,2.976,289.3,1773.2,101.09,1715
753,35.7,2.865,289.4,1828.5,100.85,1584
727,35.8,2.756,289.51,1883.7,100.62,1499
392,31.9,0.378,288.61,2370,94.652,2170
806,38.1,3.123,289.3,1843.3,100.53,1559
644,35.7,1.92,289.74,2205.9,98.77,2403
237,17.5,4.627,292.16,1443,86.475,1321
389,32.3,4.918,285.97,1312,101.37,2303
589,33.3,4.966,287.44,1382.6,101.95,1825
654,35.2,4.782,287.78,1397.5,102.02,1575
753,38.4,3.267,289.15,1833,100.42,1382
735,37.6,2.85,289.32,1957.2,99.835,2532
130,15.2,2.413,280.72,1597.9,85.418,1508
297,30.5,1.698,285.27,1779,94.611,2637
269,32.9,5.06,285.71,1291.9,101.1,1756
648,36.1,4.88,287.79,1384.6,102.16,1786
717,39.2,3.422,289,1800.9,100.43,1862
723,38.6,3.226,289.11,1885,100.06,1677
693,38.1,3.021,289.21,1960.6,99.707,2717
147,16.2,2.467,280.88,1626.3,85.742,1356
313,30.2,1.735,285.76,1802.4,95.037,2598
298,30.6,1.736,285.65,1792.1,95.086,2078
174,12.7,2.258,281.99,1696,86.166,1260
210,12.9,2.312,282.09,1717.9,86.233,1259
214,22.8,4.007,282.25,1698.3,88.272,1850
162,23.2,4.04,282.34,1711.7,88.325,2354
415,17.3,2.484,283.91,1287.3,89.769,1341
277,17.2,2.408,283.94,1307.9,90.07,1303
226,13.5,2.134,282.11,1696.8,86.9,1427
171,13.7,2.201,282.15,1715.1,86.868,1405
204,13.8,2.274,282.19,1733.4,86.837,1621
235,23.6,3.832,282.83,1763.2,88.874,1536
757,38.9,4.159,287.34,1448.4,101.8,1632
142,14.2,3.013,281.74,1327.8,88.448,1213
273,13.2,2.905,282.29,1423.2,88.934,1421
632,26.8,1.714,288.47,2013,98.281,2334
469,26.7,1.67,288.12,2075.2,96.622,2112
172,23.8,3.148,281.83,1710.2,87.841,1611
172,24.2,3.175,281.82,1708.4,87.922,1484
678,26.1,1.986,288.96,2064.7,98.403,2304
708,26.6,2.061,289.42,1981.3,100.19,3191
465,35,2.449,289.33,1965.7,100.66,2610
537,34.9,2.456,289.33,1986.4,100.45,1608
210,24.5,3.261,282,1717.1,88.184,1157
207,25,3.264,281.97,1715.6,88.235,1331
708,26.2,2.238,289.54,2013.4,99.959,2315
541,35.2,2.786,289.21,1918.9,101,1112
624,26.1,2.496,289.51,2008.1,99.994,2902
622,26.2,2.449,289.61,1998.4,100.28,2324
637,26.3,2.407,289.71,1988.7,100.56,2672
77,7.9,2.915,291.56,2005.4,81.422,582
118,14.8,2.715,281.08,1248,87.802,1398
138,15,2.669,281.17,1268.4,87.98,1424
668,26.8,2.515,289.67,1957.2,100.93,1761
54,7.4,2.9,290.4,2309.4,79.02,478
116,8.2,3.307,291.85,2120.7,81.357,1432
119,15,2.675,281.16,1273.4,87.74,1532
83,16.4,1.702,283.24,1168.6,88.114,-2533
67,16.6,1.883,282.94,1145.6,87.929,965
779,31.3,3.945,288.7,1661,101.84,1693
699,31.3,4.227,288.57,1625.9,101.81,2012
581,41.8,4.32,286.64,1385.1,101.39,1868
84,15,2.631,281.15,1282.4,87.339,1669
81,15.2,2.645,281.24,1303.3,87.478,1642
722,29,2.911,289.42,1830,102.13,2537
734,29.4,2.941,289.36,1813.7,102.18,3384
204,28.2,4.819,280.87,1581.2,86.806,1561
101,15.6,1.82,283.58,1227,88.138,1127
878,32.6,4.079,288.43,1658.7,102.38,2108
729,33.3,4.461,288.18,1623.8,102.39,1976
717,33.5,4.485,288.07,1615.9,102.39,2149
757,33.8,4.55,287.87,1600.2,102.39,1718
102,14.1,1.732,284.47,1283.7,86.989,1080
705,34,4.849,287.93,1588.8,102.41,1853
745,34.3,4.894,287.69,1574.4,102.4,1845
870,29,2.555,289.04,1920.7,101.12,2836
63,15.4,3.178,284.57,1166,86.484,1136
60,15.2,2.974,284.55,1183.4,86.521,1210
927,29.9,2.81,288.84,1874.5,101.34,2355
963,29.8,3.081,288.95,1835.7,101.84,2734
157,15.9,2.955,284.32,1189,86.91,1210
82,13.8,5.086,290.01,1341.5,82.604,797
203,15.9,2.579,284.2,1220.9,87.171,1251
163,16.2,2.909,284.24,1199.1,87.266,1367
201,15.8,2.307,284.2,1245.6,87.4,1183
247,33.1,4.868,282.28,1704.1,88.596,1500
110,19.7,3.704,282.21,1435.2,89.393,1465
674,32.9,2.995,287.68,1813.1,100.61,2429
164,32.6,5.789,282.18,1685.4,88.427,2150
801,33.3,3.183,287.42,1762.3,100.48,1745
918,33.9,3.518,287.61,1761.2,101.03,3371
162,14.9,2.429,284.84,1290.4,87.925,1411
116,14.7,2.11,284.76,1303.2,88.1,1310
215,33.3,5.666,282.38,1706.4,88.959,1463
707,34.1,3.42,286.98,1716.8,99.907,3630
242,33.3,5.584,282.58,1728.1,89.341,1297
150,39.6,4.56,282.25,1672.4,90.51,2286
162,39.6,4.429,282.45,1666.1,91.081,1983
183,39.5,4.298,282.66,1659.9,91.652,1781
253,32.5,5.557,282.86,1756.5,89.649,2220
329,33.3,5.504,282.78,1749.8,89.724,1786
546,35.7,5.396,282.31,1726.1,89.29,1512
1097,38.1,6.65,286.88,1590.1,102.25,2764
618,35.9,5.416,282.38,1736.5,89.478,1758
171,28.5,5.84,283.03,1780.1,87.933,1741
54,12,3.528,287.47,1385.5,85.077,1196
51,12.2,3.428,287.27,1385,85.301,1010
939,40.3,6.722,285.8,1608.1,99.756,2236
967,40.9,6.791,285.85,1606.7,100.19,2870
37,14.1,2.612,285.35,2501.6,71.117,1766
35,13.9,2.334,286.43,2509,72.483,1348
111,23,5.782,282.77,1514.4,88.913,2145
105,23.5,5.868,282.85,1522.6,89.255,2495
52,13.7,2.064,287.39,2481.1,73.679,1465
147,22.9,5.799,283.01,1540.5,89.056,2208
1281,44,7.356,285.32,1596,100.82,3012
75,14.4,2.371,287.36,2349.1,73.983,1565
164,13.6,1.12,283.68,2323.4,69.788,1161
68,15.2,0.76,288.82,1830.4,79.991,1289
72,15.1,0.609,288.64,1788.7,79.962,1414
59,15.3,0.598,288.43,1766.7,80.033,1383
32,14.8,2.253,283.73,1384.3,82.305,1883
473,28.7,5.594,284.97,1996,92.345,3443
480,29.2,5.478,284.77,1987.5,92.289,3562
26,15.6,1.011,287.76,1714.1,79.96,1503
39,16.4,1.833,286.98,1644.7,80.036,1718
497,35.9,5.966,283.56,2025.4,92.721,2666
405,27,5.322,285.99,2008.1,95.285,2731
219,18.6,3.293,286.27,1950.4,92.251,3340
465,26.6,5.218,286.18,2012.5,95.731,3429
465,27.1,5.287,285.99,2013.8,95.482,2114
223,18.2,2.917,286.43,1967,92.391,4748
382,28.7,5.912,285.02,1929.3,94.52,2968
394,19.7,2.976,287.42,1973.2,95.551,4654
536,27.7,5.333,287.08,2299.1,97.81,2873
606,27.7,5.202,287.3,2330.3,98.254,2974
383,21.3,3.258,287.05,1907.1,95.773,5126
377,22.2,3.36,286.53,1862.2,95.13,4508
338,21.9,3.475,286.6,1854,95.326,5269
343,22.8,3.598,286.07,1811.4,94.657,5410
274,18.3,2.526,286.76,1896.2,93.842,3390
263,18.3,2.467,286.87,1915.2,94.154,2554
223,19,2.688,286.73,1895.8,94.223,3199
226,19.6,2.908,286.6,1876.3,94.291,2562
284,20.2,3.129,286.46,1856.9,94.359,3061
315,21.5,3.57,286.19,1818,94.496,4397
205,19.9,3.242,285.79,1790.5,93.101,3098
272,20.5,3.447,285.65,1773.5,93.146,2186
329,21.2,3.652,285.51,1756.6,93.19,3207
771,37.3,5.862,286.59,2125.9,101.49,7708
687,33.2,6.039,287.24,2332.6,100.27,1694
749,34.6,5.949,287.03,2270.7,100.69,3371
206,21.8,2.549,288.65,1697.3,90.889,5490
229,21.5,2.681,288.44,1686.7,90.776,5761
258,21,2.411,289.2,1738.3,91.802,3787
567,28,4.87,288.79,2521.4,100.02,4167
587,39.7,6.093,285.9,2062.7,101.33,6812
524,28.1,4.801,289.07,2541.6,100.39,4378
558,39.6,5.964,285.94,2084.7,101.07,7102
569,39.9,6.06,285.91,2061.3,101.27,5328
200,18.2,2.758,287.45,1896.3,92.902,6646
198,22.1,4.428,287.69,2129.6,95.65,4610
134,26.9,4.515,273.05,2257.5,56.085,618
181,22.2,4.501,287.8,2147.6,95.92,6303
209,23.1,1.941,291.29,1705.4,91.306,3641
183,21.1,3.66,292.61,1766.7,94.953,3288
157,20.7,4.779,292.48,1777,96.214,5553
156,20.4,4.779,292.26,1782.5,96.004,6257
179,21.1,4.658,292.48,1783.7,96.355,6269
